BRYCE_VINE,35,https://open.spotify.com/artist/1ShZZUjkbXCjhwrb18BA8I?autoplay=true&v=A,1988-06-16
DENNIS_LLOYD,63,https://open.spotify.com/artist/3EOEK57CV77D4ovYVcmiyt?autoplay=true&v=A,1993-06-18
MACHINE_GUN_KELLY,150,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,1990-04-22
SHECK_WES,200,https://open.spotify.com/artist/2RDOrhPqAM4jzTRCEb19qX?autoplay=true&v=A,1998-09-10
LIL_PEEP,134,https://open.spotify.com/artist/2kCcBybjl3SAtIcwdWpUe3?autoplay=true&v=A,1996-11-01
PANIC!_AT_THE_DISCO,180,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK?autoplay=true&v=A,1987-04-12
LIL'_DUVAL,141,https://open.spotify.com/artist/6YiHht3u7FFszle72kpbdQ?autoplay=true&v=A,1977-06-12
MAC_MILLER,149,https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U?autoplay=true&v=A,1992-01-19
LABRINTH,125,https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7?autoplay=true&v=A,1989-01-04
MITCHELL_TENPENNY,165,https://open.spotify.com/artist/1p6CdzJRoicjRcSdWoB9Qc?autoplay=true&v=A,1989-08-17
6LACK,6,https://open.spotify.com/artist/4IVAbR2w4JJNJDDRFP3E83?autoplay=true&v=A,1992-06-24
MEEK_MILL,160,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc?autoplay=true&v=A,1987-05-06
CHRIS_JANSON,47,https://open.spotify.com/artist/60gmlHZmT16wiO9GiXKYK9?autoplay=true&v=A,1986-04-02
FLIPP_DINERO,83,https://open.spotify.com/artist/2HUwZ0kumzCSlhFcjFZfpp?autoplay=true&v=A,1995-11-16
JIMMIE_ALLEN,104,https://open.spotify.com/artist/147nKr9upHZSSxqCzh9j7c?autoplay=true&v=A,1986-06-18
LIL_MOSEY,133,https://open.spotify.com/artist/5zctI4wO9XSKS8XwcnqEHk?autoplay=true&v=A,2002-01-25
BAD_BUNNY,17,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X?autoplay=true&v=A,1994-03-10
LADY_GAGA,126,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms?autoplay=true&v=A,1985-03-28
DJ_SNAKE,69,https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4?autoplay=true&v=A,1986-06-13
LIL_WAYNE,138,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865?autoplay=true&v=A,1982-09-27
MAREN_MORRIS,153,https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI?autoplay=true&v=A,1990-04-10
SILK_CITY,201,https://open.spotify.com/artist/2X97ZAqRKRMYFIDqtvGgGc?autoplay=true&v=A,1978-11-10
QUEEN,189,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,1946-09-05
METRO_BOOMIN,162,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp?autoplay=true&v=A,1993-09-16
PARDISON_FONTAINE,181,https://open.spotify.com/artist/7Gkyjs2OYQpJdOvvmwIz2Z?autoplay=true&v=A,1989-12-29
DIERKS_BENTLEY,66,https://open.spotify.com/artist/7x8nK0m0cP2ksQf0mjWdPS?autoplay=true&v=A,1975-11-20
TORY_LANEZ,216,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg?autoplay=true&v=A,1992-07-27
DEAN_LEWIS,60,https://open.spotify.com/artist/3QSQFmccmX81fWCUSPTS7y?autoplay=true&v=A,1987-10-21
ANUEL_AA,13,https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66?autoplay=true&v=A,1992-11-26
DUSTIN_LYNCH,72,https://open.spotify.com/artist/1dID9zgn0OV0Y8ud7Mh2tS?autoplay=true&v=A,1985-05-14
KIP_MOORE,122,https://open.spotify.com/artist/2hJPr4lk7Q8SSvCVBl9fWM?autoplay=true&v=A,1980-04-01
MARIAH_CAREY,154,https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ?autoplay=true&v=A,1970-03-27
ANDY_WILLIAMS,12,https://open.spotify.com/artist/4sj6D0zlMOl25nprDJBiU9?autoplay=true&v=A,1927-12-03
BRENDA_LEE,31,https://open.spotify.com/artist/4cPHsZM98sKzmV26wlwD2W?autoplay=true&v=A,1944-12-11
BURL_IVES,37,https://open.spotify.com/artist/0MHgLfmQdutffmvWe5XBTN?autoplay=true&v=A,1909-06-14
BOBBY_HELMS,30,https://open.spotify.com/artist/38EmEgXkgK51MT2tPY0EoC?autoplay=true&v=A,1933-07-15
NAT_KING_COLE,171,https://open.spotify.com/artist/7v4imS0moSyGdXyLgVTIV7?autoplay=true&v=A,1919-03-17
WHAM!,225,https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM?autoplay=true&v=A,1963-06-25
GENE_AUTRY,89,https://open.spotify.com/artist/5ixB75BQR3ADoWQkcHQJTs?autoplay=true&v=A,1907-09-29
